WORK_TIME,FAMILY_INCOME,PERSONAL_INCOME,CREDIT,TERM,FST_PAYMENT,AGREEMENT_RK,TARGET,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FL_PRESENCE_FL,OWN_AUTO,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
60.0,от 10000 до 20000 руб.,4300.0,5400.0,6,1010.0,63097015,0,33,1,Среднее,Состою в браке,2,2,1,0,0,0,1,0
48.0,от 20000 до 50000 руб.,10000.0,23411.0,10,3000.0,63097027,0,25,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,0
6.0,от 20000 до 50000 руб.,16000.0,27971.0,6,4082.0,63097247,0,54,1,Среднее специальное,Состою в браке,2,0,1,1,0,0,1,0
2.0,от 20000 до 50000 руб.,30000.0,26397.0,12,5000.0,63097424,0,24,0,Среднее специальное,Гражданский брак,1,1,1,0,0,0,1,0
40.0,от 20000 до 50000 руб.,21500.0,7885.0,9,0.0,63097539,0,26,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0
150.0,от 10000 до 20000 руб.,5000.0,20720.0,12,5000.0,63097732,0,42,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,0
120.0,от 20000 до 50000 руб.,12000.0,24420.0,10,4310.0,63097871,0,45,1,Среднее специальное,Состою в браке,2,0,1,0,0,1,1,0
12.0,от 5000 до 10000 руб.,7000.0,12581.89,6,0.0,63098102,1,22,0,Неоконченное высшее,Не состоял в браке,0,0,1,0,0,1,1,0
5.0,от 10000 до 20000 руб.,6000.0,8091.0,10,899.0,63098599,0,31,1,Неоконченное высшее,Состою в браке,1,1,1,0,0,0,1,0
204.0,от 20000 до 50000 руб.,22000.0,38880.0,12,4320.0,63098918,0,38,0,Среднее,Состою в браке,1,1,1,0,1,1,2,2
84.0,от 20000 до 50000 руб.,30000.0,13990.0,3,10000.0,63098977,0,38,0,Высшее,Разведен(а),1,0,1,0,0,0,1,1
36.0,от 20000 до 50000 руб.,19000.0,12600.0,3,3000.0,63099040,0,27,1,Высшее,Состою в браке,1,1,1,0,0,0,1,1
48.0,от 20000 до 50000 руб.,13000.0,24700.0,12,2800.0,63099080,0,37,1,Высшее,Состою в браке,2,2,1,0,0,0,1,0
108.0,от 20000 до 50000 руб.,18600.0,24835.0,10,2760.0,63099170,0,37,1,Высшее,Состою в браке,1,1,1,0,0,0,2,1
18.0,от 20000 до 50000 руб.,50000.0,11590.0,6,1300.0,63099299,1,25,0,Высшее,Состою в браке,0,1,1,0,0,0,1,0
72.0,от 20000 до 50000 руб.,18000.0,6790.0,9,1000.0,63099451,0,32,0,Неоконченное высшее,Состою в браке,0,0,1,0,1,0,1,0
13.0,от 20000 до 50000 руб.,25000.0,8020.0,3,3500.0,63099537,0,40,0,Среднее,Состою в браке,2,3,1,0,0,1,1,1
24.0,от 20000 до 50000 руб.,30000.0,25068.94,6,3000.0,63099552,0,38,0,Среднее специальное,Состою в браке,1,1,1,0,1,1,1,0
24.0,свыше 50000 руб.,33000.0,20871.0,6,2400.0,63099557,0,54,0,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,0
48.0,от 10000 до 20000 руб.,12000.0,23310.0,6,2590.0,63099685,0,27,1,Высшее,Состою в браке,2,2,1,0,0,0,1,0
36.0,от 20000 до 50000 руб.,10000.0,3140.0,10,350.0,63099901,0,28,0,Высшее,Не состоял в браке,0,0,1,0,0,0,1,0
12.0,от 5000 до 10000 руб.,7000.0,4140.0,6,460.0,63100077,0,32,0,Среднее специальное,Состою в браке,2,2,1,0,1,0,1,0
12.0,от 10000 до 20000 руб.,7000.0,15200.0,10,2690.0,63100129,1,22,1,Среднее,Не состоял в браке,1,1,1,0,0,0,1,0
8.0,от 20000 до 50000 руб.,11000.0,23450.0,6,7820.0,63101008,0,32,0,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,0
132.0,от 10000 до 20000 руб.,10000.0,24599.0,12,4400.0,63101062,0,45,1,Высшее,Состою в браке,0,2,1,0,0,0,1,0
84.0,от 20000 до 50000 руб.,20000.0,17388.0,12,4000.0,63101140,0,52,0,Среднее специальное,Состою в браке,2,0,1,0,1,0,2,1
216.0,от 20000 до 50000 руб.,30000.0,19200.0,6,5000.0,63101145,0,44,0,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,0
180.0,от 10000 до 20000 руб.,15000.0,15700.0,12,0.0,63101211,0,43,1,Высшее,Состою в браке,2,2,1,0,0,0,1,0
36.0,от 20000 до 50000 руб.,20000.0,12900.0,10,10000.0,63101689,0,37,1,Неоконченное высшее,Состою в браке,2,2,1,0,0,0,1,0
20.0,от 20000 до 50000 руб.,20000.0,26461.0,6,3000.0,63101884,0,37,0,Среднее специальное,Состою в браке,1,0,1,0,0,1,1,0
6.0,от 5000 до 10000 руб.,10000.0,14201.0,6,2000.0,63102036,0,37,0,Неполное среднее,Не состоял в браке,0,0,1,0,0,0,1,0
84.0,от 20000 до 50000 руб.,25000.0,20530.0,12,2500.0,63102869,0,53,0,Среднее специальное,Состою в браке,3,0,1,0,0,0,1,0
24.0,от 5000 до 10000 руб.,8000.0,4000.0,3,4000.0,63103133,0,37,0,Среднее,Состою в браке,0,0,1,0,0,0,1,1
6.0,от 20000 до 50000 руб.,6600.0,14292.0,10,1588.0,63103400,0,35,1,Среднее специальное,Состою в браке,1,1,1,0,1,0,1,0
28.0,от 20000 до 50000 руб.,15000.0,23758.0,12,2640.0,63103775,0,33,1,Высшее,Разведен(а),3,3,1,0,0,0,1,0
36.0,свыше 50000 руб.,60000.0,50568.0,6,3228.0,63103959,0,35,0,Высшее,Состою в браке,1,1,1,0,0,1,1,1
42.0,от 5000 до 10000 руб.,8000.0,6790.0,6,800.0,63104137,0,28,1,Среднее специальное,Разведен(а),0,0,1,0,0,0,1,0
72.0,от 20000 до 50000 руб.,15000.0,64670.0,7,7500.0,63104252,0,27,1,Среднее специальное,Состою в браке,1,1,1,0,1,0,1,0
240.0,от 5000 до 10000 руб.,10000.0,13580.0,12,13580.0,63104280,0,56,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,0
48.0,от 20000 до 50000 руб.,13000.0,11600.0,4,10000.0,63104686,0,27,1,Высшее,Не состоял в браке,0,0,1,0,0,0,1,1
48.0,от 10000 до 20000 руб.,9000.0,3538.0,10,1500.0,63104936,1,43,0,Среднее,Состою в браке,3,3,1,0,0,0,1,0
120.0,от 20000 до 50000 руб.,6000.0,6096.13,3,0.0,63105195,0,58,1,Среднее,Состою в браке,0,0,1,0,0,0,1,1
11.0,от 10000 до 20000 руб.,16000.0,4475.0,6,1000.0,63105642,0,23,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0
48.0,от 10000 до 20000 руб.,15000.0,22497.0,12,2510.0,63105953,0,38,1,Среднее специальное,Состою в браке,3,3,1,0,0,0,1,0
60.0,от 20000 до 50000 руб.,11500.0,4490.0,12,500.0,63105957,0,40,1,Высшее,Состою в браке,1,1,1,0,1,0,1,0
36.0,от 10000 до 20000 руб.,12000.0,21500.0,10,2400.0,63105980,0,22,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,1,0,1,0
24.0,от 20000 до 50000 руб.,12000.0,56518.0,12,20000.0,63106024,0,44,1,Среднее,Состою в браке,3,1,1,0,0,0,1,0
228.0,от 5000 до 10000 руб.,7500.0,3760.0,3,1000.0,63106281,0,64,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,1
12.0,от 10000 до 20000 руб.,12000.0,6650.0,3,5985.0,63106328,1,52,1,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,1
120.0,от 20000 до 50000 руб.,8000.0,9296.0,6,6000.0,63106532,0,34,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,1
24.0,от 20000 до 50000 руб.,12000.0,16880.0,10,2000.0,63106663,0,43,1,Среднее,Состою в браке,2,0,1,0,0,0,1,0
6.0,свыше 50000 руб.,30000.0,23998.0,6,2700.0,63107202,0,27,1,Высшее,Состою в браке,1,1,1,0,0,0,1,1
318.0,от 10000 до 20000 руб.,9000.0,15582.0,12,1800.0,63269723,0,45,1,Неоконченное высшее,Состою в браке,1,1,1,0,0,0,1,0
48.0,от 10000 до 20000 руб.,11000.0,8700.0,6,1000.0,63273207,0,23,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,0,0,1,0
20.0,от 20000 до 50000 руб.,15000.0,20690.0,6,2300.0,63273839,0,60,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,0
11.0,от 10000 до 20000 руб.,8000.0,8990.0,10,1000.0,63278794,0,32,1,Среднее,Состою в браке,1,1,1,0,0,0,1,1
24.0,от 20000 до 50000 руб.,15000.0,32790.9,12,5000.0,63281347,0,41,1,Высшее,Состою в браке,1,1,1,0,0,1,1,0
12.0,от 20000 до 50000 руб.,16000.0,22750.0,12,0.0,63281472,0,28,0,Неоконченное высшее,Состою в браке,1,1,1,0,0,0,1,0
48.0,от 20000 до 50000 руб.,10000.0,8720.0,6,1000.0,63282320,0,27,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0
10.0,от 20000 до 50000 руб.,18000.0,36086.0,10,4020.0,63289419,1,30,1,Среднее,Состою в браке,2,2,1,0,1,0,3,2
7.0,от 10000 до 20000 руб.,10000.0,3681.0,3,0.0,63312792,1,27,1,Среднее специальное,Не состоял в браке,1,1,1,0,0,0,1,1
12.0,от 10000 до 20000 руб.,11500.0,21388.0,12,0.0,63313251,0,22,0,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,0
48.0,от 10000 до 20000 руб.,8000.0,3320.0,6,3000.0,63313395,0,34,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,0
48.0,от 20000 до 50000 руб.,20000.0,24145.0,10,2700.0,63313714,0,24,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,0
50.0,от 10000 до 20000 руб.,15000.0,16480.0,10,3000.0,63313718,1,23,0,Неоконченное высшее,Гражданский брак,0,0,1,0,1,0,1,0
36.0,от 10000 до 20000 руб.,7000.0,6429.0,12,800.0,63313763,0,27,1,Среднее специальное,Состою в браке,1,1,1,0,0,1,1,0
168.0,от 20000 до 50000 руб.,21000.0,100000.0,14,48800.0,63313772,0,54,1,Среднее специальное,Состою в браке,2,0,1,0,1,1,1,0
192.0,от 20000 до 50000 руб.,20000.0,38850.0,12,20000.0,63314146,0,50,0,Высшее,Состою в браке,2,0,1,0,1,1,1,0
216.0,от 10000 до 20000 руб.,8000.0,9120.0,10,0.0,63314195,0,57,1,Неполное среднее,Состою в браке,5,0,1,1,1,0,1,0
142.0,от 10000 до 20000 руб.,6000.0,12150.0,10,1360.92,63314238,0,50,1,Среднее специальное,Состою в браке,1,0,1,0,0,0,1,0
5.0,от 20000 до 50000 руб.,30000.0,8180.0,3,910.0,63314268,0,24,0,Среднее,Не состоял в браке,0,0,1,0,0,0,1,1
12.0,свыше 50000 руб.,15000.0,24760.0,10,3000.0,63314433,0,36,1,Среднее специальное,Разведен(а),1,1,1,0,0,1,1,0
288.0,от 10000 до 20000 руб.,11500.0,20000.0,8,6480.0,63314442,0,48,1,Среднее,Разведен(а),2,1,1,0,1,0,2,1
60.0,от 10000 до 20000 руб.,15000.0,20698.2,12,2299.8,63314558,0,57,1,Высшее,Состою в браке,2,0,1,0,1,0,1,0
204.0,от 20000 до 50000 руб.,27000.0,7189.0,9,0.0,63314560,0,34,0,Высшее,Состою в браке,2,2,1,0,0,1,1,0
24.0,от 20000 до 50000 руб.,18000.0,27790.0,6,6000.0,63314566,0,51,0,Среднее специальное,Разведен(а),1,0,1,0,0,0,1,0
312.0,свыше 50000 руб.,20000.0,52509.0,10,19521.0,63314642,0,51,1,Высшее,Состою в браке,3,3,1,0,0,0,1,0
30.0,от 10000 до 20000 руб.,16000.0,6150.0,6,10000.0,63315787,1,40,0,Высшее,Состою в браке,1,1,1,0,0,1,1,0
60.0,от 20000 до 50000 руб.,20000.0,17900.0,6,5000.0,63315877,0,36,1,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,0
200.0,от 10000 до 20000 руб.,9000.0,20856.0,12,3000.0,63315906,0,42,1,Среднее специальное,Состою в браке,2,1,1,0,0,0,1,0
36.0,от 20000 до 50000 руб.,9700.0,6040.0,3,0.0,63316071,1,28,1,Высшее,Не состоял в браке,0,0,1,0,0,0,1,1
18.0,свыше 50000 руб.,50000.0,30391.0,10,25599.0,63316138,1,30,0,Высшее,Разведен(а),0,0,1,0,0,1,2,2
60.0,свыше 50000 руб.,35000.0,32397.0,12,4000.0,63316429,0,36,0,Неоконченное высшее,Состою в браке,1,1,1,0,1,0,1,0
10.0,от 20000 до 50000 руб.,18000.0,16450.0,12,2000.0,63316593,0,34,0,Среднее специальное,Состою в браке,1,2,1,0,0,1,1,0
24.0,от 20000 до 50000 руб.,25000.0,88000.0,24,10000.0,63316649,0,30,0,Высшее,Состою в браке,1,1,1,0,0,0,1,0
72.0,от 20000 до 50000 руб.,15000.0,2499.0,6,2500.0,63316693,0,29,1,Высшее,Состою в браке,1,1,1,0,1,0,1,1
108.0,от 10000 до 20000 руб.,12000.0,3464.0,3,2826.0,63316889,0,49,1,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,2,2
72.0,от 20000 до 50000 руб.,20000.0,14990.0,6,13000.0,63316898,1,39,1,Среднее,Не состоял в браке,0,0,1,0,0,0,1,0
72.0,от 20000 до 50000 руб.,12000.0,12944.0,10,3236.0,63317005,0,39,1,Неоконченное высшее,Состою в браке,2,2,1,0,1,0,1,0
48.0,от 10000 до 20000 руб.,12000.0,6750.0,6,750.0,63317108,0,47,0,Среднее,Состою в браке,1,0,1,0,0,0,1,0
18.0,от 20000 до 50000 руб.,14000.0,8950.0,10,1000.0,63317165,0,26,0,Высшее,Состою в браке,1,1,1,0,0,0,1,0
21.0,от 10000 до 20000 руб.,12300.0,5500.0,6,2100.0,63317187,0,22,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,1,0
72.0,от 20000 до 50000 руб.,15000.0,11440.0,6,2860.0,63317301,0,28,0,Среднее,Состою в браке,1,1,1,0,0,0,1,0
48.0,от 10000 до 20000 руб.,7500.0,4257.0,5,473.0,63317335,0,35,1,Среднее,Не состоял в браке,0,0,1,0,0,0,1,0
24.0,от 20000 до 50000 руб.,20000.0,8398.1,10,7500.0,63317354,0,29,0,Среднее,Состою в браке,0,0,1,0,0,0,1,0
312.0,от 10000 до 20000 руб.,9000.0,6354.0,4,706.0,63317501,0,38,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,1
36.0,свыше 50000 руб.,35000.0,15887.0,9,0.0,63317759,0,28,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,1,0
24.0,от 5000 до 10000 руб.,12000.0,3779.0,6,420.0,63318016,0,30,0,Среднее специальное,Разведен(а),1,1,1,0,0,0,1,1
120.0,от 10000 до 20000 руб.,8000.0,3979.0,3,400.0,63318219,0,31,1,Среднее,Состою в браке,1,1,1,0,0,0,1,1
60.0,от 20000 до 50000 руб.,25000.0,24700.0,12,0.0,63318541,0,29,0,Среднее,Состою в браке,2,2,1,0,0,1,1,0
36.0,от 20000 до 50000 руб.,25000.0,7369.7,3,6010.3,63318640,0,26,0,Высшее,Состою в браке,1,2,1,0,0,1,1,1
24.0,от 10000 до 20000 руб.,10000.0,6990.0,6,800.0,63319480,0,30,0,Неоконченное высшее,Состою в браке,2,2,1,0,0,0,1,0
108.0,от 20000 до 50000 руб.,20000.0,10853.0,18,5000.0,63319510,0,50,1,Высшее,Состою в браке,0,0,1,0,0,0,1,0
26.0,от 20000 до 50000 руб.,30000.0,23297.0,6,7000.0,63319729,0,47,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,0
18.0,от 10000 до 20000 руб.,9000.0,10073.0,12,1200.8,63319748,1,51,0,Среднее,Состою в браке,0,0,1,0,1,0,1,0
3.0,от 10000 до 20000 руб.,18000.0,5490.0,3,610.0,63319848,1,27,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,1
48.0,от 20000 до 50000 руб.,15000.0,18490.0,6,4500.0,63319881,0,29,0,Среднее,Состою в браке,0,0,1,0,0,0,1,0
5.0,от 20000 до 50000 руб.,25000.0,3109.0,6,549.0,63320003,0,53,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,1
240.0,от 10000 до 20000 руб.,9800.0,25765.0,6,4000.0,63320064,0,49,0,Неполное среднее,Состою в браке,1,0,1,0,1,0,1,0
36.0,от 20000 до 50000 руб.,15000.0,18389.0,8,3000.0,63320100,1,36,1,Среднее специальное,Состою в браке,3,3,1,0,0,0,1,0
39.0,от 10000 до 20000 руб.,13000.0,8300.0,3,700.0,63320259,0,38,1,Среднее специальное,Не состоял в браке,1,1,1,0,0,0,1,1
36.0,от 20000 до 50000 руб.,12000.0,8980.0,6,5000.0,63320540,0,27,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,0
40.0,от 10000 до 20000 руб.,13000.0,6086.0,8,700.0,63320736,0,22,1,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,0
7.0,от 10000 до 20000 руб.,7000.0,5807.0,4,2000.0,63320744,0,23,0,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,1
24.0,от 20000 до 50000 руб.,10000.0,24400.0,10,2730.0,63320780,0,55,1,Среднее специальное,Состою в браке,3,0,1,0,1,0,1,0
60.0,от 10000 до 20000 руб.,15000.0,7258.0,3,7270.0,63321242,0,48,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,1
36.0,от 20000 до 50000 руб.,11000.0,5580.0,6,0.0,63321371,1,25,1,Высшее,Разведен(а),1,1,1,0,0,0,1,0
6.0,от 10000 до 20000 руб.,10000.0,7070.0,6,1770.0,63321546,0,35,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0
8.0,от 20000 до 50000 руб.,15000.0,27000.0,6,3000.0,63321553,1,26,0,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,0
36.0,от 20000 до 50000 руб.,14000.0,9899.0,10,1100.0,63321572,0,34,0,Высшее,Не состоял в браке,0,0,1,0,0,0,1,0
36.0,от 20000 до 50000 руб.,25000.0,13930.0,6,13000.0,63321848,0,43,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,0
60.0,от 10000 до 20000 руб.,14000.0,7977.0,6,6835.0,63321937,0,31,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0
